,cpg,gene,correlation,p_value,regulation_type,strength
6857,CpG_ptg000007l_9141311,FUN_031385,-0.39687664372527454,0.011226561151312308,repression,0.39687664372527454
6858,CpG_ptg000023l_1199639,FUN_031385,-0.3319730639192925,0.03637023988948137,repression,0.3319730639192925
6859,CpG_ptg000011l_967757,FUN_031385,0.38333196076126835,0.014622155426368006,activation,0.38333196076126835
6860,CpG_ptg000016l_5715734,FUN_031385,0.4883300975474211,0.0013894265333672063,activation,0.4883300975474211
6861,CpG_ptg000011l_8391132,FUN_031385,0.4310013539455661,0.00549523666353799,activation,0.4310013539455661
6862,CpG_ptg000007l_9141334,FUN_031385,-0.34501865174394314,0.02923256319851739,repression,0.34501865174394314
6863,CpG_ptg000011l_967726,FUN_031385,0.5121713373713541,0.0007289149077289086,activation,0.5121713373713541
6864,CpG_ptg000011l_8391178,FUN_031385,0.35771703424285284,0.02343728656384601,activation,0.35771703424285284
6865,CpG_ptg000007l_5089303,FUN_031385,0.3478244285909891,0.027859573191906583,activation,0.3478244285909891
6866,CpG_ptg000008l_25384586,FUN_031385,0.6729918738714492,1.9583462866609876e-06,activation,0.6729918738714492
6867,CpG_ptg000029c_793112,FUN_031385,0.3630419590818787,0.0213098376312257,activation,0.3630419590818787
6868,CpG_ptg000018l_13662322,FUN_031385,-0.3616006597648448,0.02186908222147766,repression,0.3616006597648448
6869,CpG_ptg000027l_11257081,FUN_031385,0.41186117774874215,0.008276312325169115,activation,0.41186117774874215
6870,CpG_ptg000031l_8422874,FUN_031385,-0.36988733415566716,0.01881426898225989,repression,0.36988733415566716
6871,CpG_ptg000004l_4756889,FUN_031385,0.35594587969139374,0.02418296795417115,activation,0.35594587969139374
6872,CpG_ptg000016l_5715698,FUN_031385,0.42985092541524816,0.005635880444752945,activation,0.42985092541524816
6873,CpG_ptg000031l_8422617,FUN_016941,0.38471900395270603,0.01423862914094752,activation,0.38471900395270603
6874,CpG_ptg000027l_11256965,FUN_016941,0.33198066570193724,0.03636569966039929,activation,0.33198066570193724
6875,CpG_ptg000023l_1199651,FUN_016941,0.3882190926221046,0.013308505966875063,activation,0.3882190926221046
6876,CpG_ptg000011l_8396017,FUN_016941,0.34232208769588857,0.030604298581481892,activation,0.34232208769588857
6877,CpG_ptg000025l_13842128,FUN_016941,-0.3362635729487099,0.03388038835160763,repression,0.3362635729487099
6878,CpG_ptg000023l_36913014,FUN_016941,0.3242346778849099,0.0412385273548894,activation,0.3242346778849099
6879,CpG_ptg000023l_1199639,FUN_016941,0.40472103698817924,0.009586466880442422,activation,0.40472103698817924
6880,CpG_ntLink_8_34790345,FUN_016941,0.345554022882434,0.028966355171812543,activation,0.345554022882434
6881,CpG_ptg000011l_8396448,FUN_016941,0.3698326541014905,0.01883318554255545,activation,0.3698326541014905
6882,CpG_ptg000007l_9141334,FUN_016941,0.4381150235325666,0.004691230792102476,activation,0.4381150235325666
6883,CpG_ptg000007l_6510243,FUN_016941,-0.338991442407357,0.03237137992095389,repression,0.338991442407357
6884,CpG_ptg000007l_6510205,FUN_016941,-0.32473508107427024,0.04090848245064151,repression,0.32473508107427024
6885,CpG_ptg000027l_13568498,FUN_025487,0.3147356545254402,0.047925035574868366,activation,0.3147356545254402
6886,CpG_ptg000021l_1750826,FUN_025487,0.3355202354614849,0.03430144840093779,activation,0.3355202354614849
6887,CpG_ptg000012l_8971727,FUN_025487,0.3285735694328366,0.03844758540827951,activation,0.3285735694328366
6888,CpG_ptg000029c_793095,FUN_025487,0.5534150873739848,0.00021225052021161582,activation,0.5534150873739848
6889,CpG_ptg000009l_7035550,FUN_025487,0.3221365838658477,0.04264598607476985,activation,0.3221365838658477
6890,CpG_ptg000004l_4757512,FUN_025487,0.3135947187897837,0.04878383047298207,activation,0.3135947187897837
6891,CpG_ptg000012l_8046997,FUN_025487,-0.3368712968585822,0.03353930532012414,repression,0.3368712968585822
6892,CpG_ptg000031l_8422842,FUN_025487,0.3748303158393749,0.017168872563050986,activation,0.3748303158393749
6893,CpG_ptg000018l_13662333,FUN_025487,0.42626132477659245,0.0060949364185254,activation,0.42626132477659245
6894,CpG_ptg000031l_13053265,FUN_025487,0.3813777235820417,0.015177318708447267,activation,0.3813777235820417
6895,CpG_ptg000018l_8065391,FUN_025487,0.3237685355843004,0.041547919398881375,activation,0.3237685355843004
6896,CpG_ptg000011l_8395954,FUN_025487,0.3121677084015157,0.04987536303881911,activation,0.3121677084015157
6897,CpG_ptg000020l_10589614,FUN_025487,0.47495918882710453,0.001955965085401513,activation,0.47495918882710453
6898,CpG_ptg000027l_11257173,FUN_025487,-0.3355496147989194,0.03428472554919757,repression,0.3355496147989194
6899,CpG_ptg000025l_13842110,FUN_025487,0.3722318932926291,0.018018037479412358,activation,0.3722318932926291
6900,CpG_ptg000008l_12977341,FUN_025487,0.5503402389861043,0.00023400231226252725,activation,0.5503402389861043
6901,CpG_ptg000018l_13662272,FUN_025487,0.42983515313107235,0.00563783010939563,activation,0.42983515313107235
6902,CpG_ptg000020l_10589616,FUN_025487,0.5340133273628119,0.0003867876646370623,activation,0.5340133273628119
6903,CpG_ptg000012l_8971701,FUN_025487,0.34661732144052915,0.028443577252942706,activation,0.34661732144052915
6904,CpG_ptg000011l_8393957,FUN_025487,0.3681565490633863,0.01942082647735651,activation,0.3681565490633863
6905,CpG_ptg000012l_8971785,FUN_025487,0.7107668204260102,2.7651915839384423e-07,activation,0.7107668204260102
6906,CpG_ptg000030l_2148141,FUN_025487,0.49985505238142186,0.0010231325845422707,activation,0.49985505238142186
6907,CpG_ptg000021l_6264598,FUN_025487,-0.32848813133683985,0.03850101542459484,repression,0.32848813133683985
6908,CpG_ptg000025l_13842062,FUN_025487,0.46439695848592005,0.0025383987408306745,activation,0.46439695848592005
6909,CpG_ptg000012l_8971712,FUN_025487,0.329422551039812,0.03791994126085108,activation,0.329422551039812
6910,CpG_ptg000027l_11257122,FUN_025487,-0.37438636079247045,0.017311523213082363,repression,0.37438636079247045
6911,CpG_ptg000011l_8395973,FUN_025487,0.517317505963904,0.0006302185095970863,activation,0.517317505963904
6912,CpG_ptg000018l_13662270,FUN_025487,0.3446639431670397,0.02941004872092856,activation,0.3446639431670397
6913,CpG_ptg000030l_2148033,FUN_025487,0.3254183893866713,0.04046127357271992,activation,0.3254183893866713
6914,CpG_ptg000031l_8422817,FUN_025487,0.5345138533989179,0.00038101830526824965,activation,0.5345138533989179
6915,CpG_ptg000027l_13568421,FUN_025487,0.4154383401664639,0.007679888563923353,activation,0.4154383401664639
6916,CpG_ptg000027l_13568474,FUN_025487,0.5179229099552466,0.0006194299436061783,activation,0.5179229099552466
6917,CpG_ptg000027l_13568450,FUN_025487,0.47713764463423386,0.0018516826281202356,activation,0.47713764463423386
6918,CpG_ptg000004l_4759974,FUN_025487,0.3381192706626539,0.03284771879706697,activation,0.3381192706626539
6919,CpG_ptg000025l_13842128,FUN_025487,0.45706576981487224,0.0030273565072643726,activation,0.45706576981487224
6920,CpG_ptg000012l_8971736,FUN_025487,0.6156209939476366,2.357420846124095e-05,activation,0.6156209939476366
6921,CpG_ptg000008l_12977382,FUN_025487,0.5275147115265271,0.00046913698813191455,activation,0.5275147115265271
6922,CpG_ptg000031l_10997083,FUN_025487,0.3914595878290193,0.012493828101260127,activation,0.3914595878290193
6923,CpG_ptg000007l_9141311,FUN_025487,0.3150845636787238,0.047664856230489286,activation,0.3150845636787238
6924,CpG_ptg000033l_1262376,FUN_025487,-0.33357686814955684,0.0354225695221464,repression,0.33357686814955684
6925,CpG_ptg000025l_13842125,FUN_025487,0.3178946829085572,0.04561066155024882,activation,0.3178946829085572
6926,CpG_ptg000025l_13842137,FUN_025487,0.3888903185701128,0.013136153978051701,activation,0.3888903185701128
6927,CpG_ptg000018l_13662264,FUN_025487,0.4639314136558812,0.002567247378182869,activation,0.4639314136558812
6928,CpG_ptg000027l_13568456,FUN_025487,0.41394801227965233,0.007923721651130314,activation,0.41394801227965233
6929,CpG_ptg000007l_5089313,FUN_025487,0.34782142246839165,0.027861015148843947,activation,0.34782142246839165
6930,CpG_ptg000030l_2148096,FUN_025487,0.4578866079971677,0.002968796397897176,activation,0.4578866079971677
6931,CpG_ptg000030l_2148069,FUN_025487,0.6734572627819218,1.914968901280142e-06,activation,0.6734572627819218
6932,CpG_ptg000031l_8422811,FUN_025487,0.521870047106543,0.0005530405583511511,activation,0.521870047106543
6933,CpG_ptg000008l_12977338,FUN_025487,0.4830785977677471,0.0015917731979768336,activation,0.4830785977677471
6934,CpG_ptg000031l_9119576,FUN_025487,0.3276035356556072,0.039057778520404415,activation,0.3276035356556072
6935,CpG_ptg000029c_793082,FUN_025487,0.46451648875247414,0.002531037805211912,activation,0.46451648875247414
6936,CpG_ptg000007l_6510243,FUN_025487,0.33550826424487523,0.03430826438939824,activation,0.33550826424487523
6937,CpG_ptg000029c_793112,FUN_025487,0.3241331136348941,0.04130577838910047,activation,0.3241331136348941
6938,CpG_ptg000031l_8422874,FUN_025487,0.3199339633365777,0.04416525337398243,activation,0.3199339633365777
6939,CpG_ptg000007l_6510205,FUN_025487,0.35809192223952957,0.02328193470591338,activation,0.35809192223952957
6940,CpG_ptg000016l_5715710,FUN_022582,-0.3266961189310094,0.039635706114841185,repression,0.3266961189310094
6941,CpG_ntLink_6_13135361,FUN_022582,0.3175346568070218,0.04586977067160075,activation,0.3175346568070218
6942,CpG_ptg000011l_8393678,FUN_022582,0.3416140809200515,0.03097312185254599,activation,0.3416140809200515
6943,CpG_ptg000023l_29344852,FUN_022582,0.4409293682445308,0.004402575145840832,activation,0.4409293682445308
6944,CpG_ptg000016l_5715674,FUN_022582,-0.3696630181941694,0.01889197267847905,repression,0.3696630181941694
6945,CpG_ntLink_8_16166741,FUN_022582,0.3597098452341193,0.022621280831833863,activation,0.3597098452341193
6946,CpG_ptg000012l_8047014,FUN_022582,-0.3599170416803453,0.022537816048725092,repression,0.3599170416803453
6947,CpG_ntLink_6_13134052,FUN_022582,0.31490206664682374,0.04780080060673848,activation,0.31490206664682374
6948,CpG_ntLink_6_13134796,FUN_022582,0.3264215203437594,0.03981196244079661,activation,0.3264215203437594
6949,CpG_ptg000016l_5715746,FUN_022582,-0.37286448249806786,0.01780812331857596,repression,0.37286448249806786
6950,CpG_ptg000007l_9141311,FUN_022582,0.32063634394773244,0.043676095038149954,activation,0.32063634394773244
6951,CpG_ptg000011l_967757,FUN_022582,-0.3223005976326639,0.04253457515523536,repression,0.3223005976326639
6952,CpG_ptg000018l_8065358,FUN_022582,0.38420177113108955,0.014380639427044907,activation,0.38420177113108955
6953,CpG_ptg000047l_4021399,FUN_022582,0.4379505701784059,0.0047085949444038485,activation,0.4379505701784059
6954,CpG_ptg000007l_9141334,FUN_022582,0.34941758178856835,0.027104019125280262,activation,0.34941758178856835
6955,CpG_ptg000012l_8047034,FUN_022582,-0.3722626566289031,0.018007781287691066,repression,0.3722626566289031
6956,CpG_ntLink_6_13134790,FUN_022582,0.3474590368483805,0.02803529484322195,activation,0.3474590368483805
6957,CpG_ptg000016l_5715698,FUN_022582,-0.335347473309037,0.034399920769688945,repression,0.335347473309037
6958,CpG_ptg000011l_8393678,FUN_028893,-0.4023353310523482,0.010062038512252874,repression,0.4023353310523482
6959,CpG_ptg000024l_8612179,FUN_028893,0.3162628999485954,0.046794589310243356,activation,0.3162628999485954
6960,CpG_ptg000023l_17397288,FUN_028893,0.3829303990210836,0.014734807541430263,activation,0.3829303990210836
6961,CpG_ptg000004l_4757512,FUN_028893,0.3508771533039478,0.02642679048167535,activation,0.3508771533039478
6962,CpG_ntLink_8_16166797,FUN_028893,-0.3441885155990251,0.029649332784931967,repression,0.3441885155990251
6963,CpG_ptg000024l_8612204,FUN_028893,0.43744219843874377,0.004762625928512341,activation,0.43744219843874377
6964,CpG_ptg000047l_4021443,FUN_028893,-0.3498564182411819,0.026898908269803994,repression,0.3498564182411819
6965,CpG_ptg000018l_14489745,FUN_028893,0.3312595448896588,0.03679846375306648,activation,0.3312595448896588
6966,CpG_ptg000027l_11257209,FUN_028893,0.3326321118162118,0.03597833638058087,activation,0.3326321118162118
6967,CpG_ptg000031l_10997083,FUN_028893,0.42783111646623617,0.005890354499469146,activation,0.42783111646623617
6968,CpG_ptg000027l_11257129,FUN_028893,0.36933489962281935,0.019006118867527014,activation,0.36933489962281935
6969,CpG_ptg000031l_8422870,FUN_028893,0.4833925178533245,0.0015789839679774505,activation,0.4833925178533245
6970,CpG_ptg000011l_8391178,FUN_028893,-0.3931616964676272,0.012083157368296654,repression,0.3931616964676272
6971,CpG_ptg000031l_9119576,FUN_028893,0.3124018256731306,0.04969494925323273,activation,0.3124018256731306
6972,CpG_ptg000031l_8422874,FUN_028893,0.36139347698775687,0.021950470466151104,activation,0.36139347698775687
6973,CpG_ptg000031l_13053283,FUN_042768,0.3785180018994786,0.0160217497928163,activation,0.3785180018994786
6974,CpG_ptg000004l_4757512,FUN_042768,0.4622647358252526,0.0026728991849967946,activation,0.4622647358252526
6975,CpG_ptg000027l_2551252,FUN_042768,0.3779847728152483,0.016183508834853342,activation,0.3779847728152483
6976,CpG_ptg000008l_12977341,FUN_042768,0.4615403023750886,0.0027199975442185297,activation,0.4615403023750886
6977,CpG_ptg000027l_13568421,FUN_042768,0.4389838588325873,0.004600413119843252,activation,0.4389838588325873
6978,CpG_ptg000027l_13568450,FUN_042768,0.3330776059886051,0.03571538536618721,activation,0.3330776059886051
6979,CpG_ptg000008l_12977384,FUN_042768,0.4574418205638141,0.0030004040600973944,activation,0.4574418205638141
6980,CpG_ptg000025l_13842128,FUN_042768,0.321672298794854,0.04296264918720198,activation,0.321672298794854
6981,CpG_ptg000011l_8391239,FUN_042768,0.48235730118025527,0.0016215062957596652,activation,0.48235730118025527
6982,CpG_ptg000008l_12977382,FUN_042768,0.49658991417090054,0.0011170067668607796,activation,0.49658991417090054
6983,CpG_ptg000027l_13568456,FUN_042768,0.3888390893715122,0.013149241098737358,activation,0.3888390893715122
6984,CpG_ptg000008l_12977338,FUN_042768,0.42610436124222156,0.006115726258764334,activation,0.42610436124222156
6985,CpG_ptg000031l_9119576,FUN_042768,0.502938929275223,0.0009409715141233143,activation,0.502938929275223
6986,CpG_ptg000021l_6264712,FUN_002582,0.35522039936359545,0.02449405156213181,activation,0.35522039936359545
6987,CpG_ntLink_8_34790315,FUN_002582,0.3670282784312688,0.01982499266708236,activation,0.3670282784312688
6988,CpG_ptg000011l_8392776,FUN_002582,0.44446699072875323,0.0040617376362059,activation,0.44446699072875323
6989,CpG_ntLink_8_34790312,FUN_002582,0.35474431575478055,0.02469999743415692,activation,0.35474431575478055
6990,CpG_ptg000011l_967757,FUN_002582,0.4127073655831334,0.008131750054077297,activation,0.4127073655831334
6991,CpG_ntLink_8_34790345,FUN_002582,0.3774649455957902,0.016342525996938948,activation,0.3774649455957902
6992,CpG_ptg000011l_967726,FUN_002582,0.3511033146056368,0.02632311993820519,activation,0.3511033146056368
6993,CpG_ptg000027l_13568498,FUN_014393,0.38115013841632106,0.015243114333738008,activation,0.38115013841632106
6994,CpG_ptg000031l_8422617,FUN_014393,0.4180670091233521,0.007265520081689244,activation,0.4180670091233521
6995,CpG_ptg000012l_8046972,FUN_014393,0.36670856029808807,0.01994079436817107,activation,0.36670856029808807
6996,CpG_ptg000031l_13053283,FUN_014393,0.42007405643060347,0.006962238903048642,activation,0.42007405643060347
6997,CpG_ptg000004l_4757512,FUN_014393,0.37582991459844967,0.01685130249814878,activation,0.37582991459844967
6998,CpG_ptg000031l_13053277,FUN_014393,0.41229725687041463,0.008201539653375988,activation,0.41229725687041463
6999,CpG_ptg000027l_2551252,FUN_014393,0.4614589119561281,0.0027253342518534364,activation,0.4614589119561281
7000,CpG_ptg000016l_3294411,FUN_014393,0.4524192862931079,0.003378284895794456,activation,0.4524192862931079
7001,CpG_ptg000001l_3069507,FUN_014393,0.35064352709624835,0.026534238117073866,activation,0.35064352709624835
7002,CpG_ptg000016l_3294415,FUN_014393,0.3549295315399077,0.02461970574545266,activation,0.3549295315399077
7003,CpG_ptg000025l_13842110,FUN_014393,0.413610595827522,0.007979840865234287,activation,0.413610595827522
7004,CpG_ptg000025l_13842132,FUN_014393,0.3554571320056001,0.024392177698037042,activation,0.3554571320056001
7005,CpG_ptg000030l_2148141,FUN_014393,0.3680290643446303,0.019466144674743217,activation,0.3680290643446303
7006,CpG_ptg000027l_11257094,FUN_014393,-0.4287858626795321,0.005768854730685,repression,0.4287858626795321
7007,CpG_ptg000018l_14489745,FUN_014393,0.4902064347160794,0.001322853378796754,activation,0.4902064347160794
7008,CpG_ptg000011l_8395973,FUN_014393,0.3469884771743594,0.028262942722858557,activation,0.3469884771743594
7009,CpG_ptg000031l_8422563,FUN_014393,0.37222295648583864,0.018021017842448576,activation,0.37222295648583864
7010,CpG_ptg000027l_13568421,FUN_014393,0.3533326981636876,0.025319118250342113,activation,0.3533326981636876
7011,CpG_ptg000027l_13568450,FUN_014393,0.3655624231160619,0.020360591603861986,activation,0.3655624231160619
7012,CpG_ptg000008l_12977384,FUN_014393,0.3389695611113495,0.03238326060497443,activation,0.3389695611113495
7013,CpG_ptg000033l_1262372,FUN_014393,-0.3516545819620316,0.026071835538078732,repression,0.3516545819620316
7014,CpG_ptg000011l_8393022,FUN_014393,0.4385457855275859,0.004646011287664704,activation,0.4385457855275859
7015,CpG_ptg000025l_13842125,FUN_014393,0.40894007755001693,0.008792433742137985,activation,0.40894007755001693
7016,CpG_ptg000011l_8392977,FUN_014393,0.4855803396378561,0.0014923437835534603,activation,0.4855803396378561
7017,CpG_ptg000016l_3294397,FUN_014393,0.43399832545813255,0.005143030475379806,activation,0.43399832545813255
7018,CpG_ptg000027l_13568456,FUN_014393,0.326290621709681,0.039896206576201576,activation,0.326290621709681
7019,CpG_ptg000027l_11257081,FUN_014393,-0.331077783798669,0.03690820516673484,repression,0.331077783798669
7020,CpG_ptg000008l_25384624,FUN_033003,0.32445298072786466,0.04109427879680051,activation,0.32445298072786466
7021,CpG_ptg000024l_8612165,FUN_033003,0.439650173606552,0.004531803339347941,activation,0.439650173606552
7022,CpG_ptg000001l_3069457,FUN_033003,0.7368266095591821,5.9302277315470774e-08,activation,0.7368266095591821
7023,CpG_ptg000016l_5715674,FUN_033003,0.38910763574571805,0.013080760483756376,activation,0.38910763574571805
7024,CpG_ptg000024l_8612204,FUN_033003,0.3259221615955722,0.04013412083573418,activation,0.3259221615955722
7025,CpG_ptg000004l_4757487,FUN_033003,0.3404114812122975,0.03160798211122883,activation,0.3404114812122975
7026,CpG_ptg000004l_4759974,FUN_033003,0.3446527897943682,0.02941564392745992,activation,0.3446527897943682
7027,CpG_ptg000011l_8393022,FUN_033003,0.33681852883135016,0.0335688090044327,activation,0.33681852883135016
7028,CpG_ptg000011l_8392977,FUN_033003,0.3550738744492764,0.024557283143670835,activation,0.3550738744492764
7029,CpG_ptg000015l_6211723,FUN_033003,0.31329447884850653,0.04901187301759025,activation,0.31329447884850653
7030,CpG_ptg000025l_14126680,FUN_033003,0.7023477251645271,4.390228045500881e-07,activation,0.7023477251645271
7031,CpG_ptg000008l_25384586,FUN_033003,0.32693854410464857,0.03948062962813936,activation,0.32693854410464857
7032,CpG_ptg000016l_5715710,FUN_008837,0.3443533925109531,0.029566168442405748,activation,0.3443533925109531
7033,CpG_ptg000027l_13568498,FUN_008837,-0.31757465770965715,0.04584092357892102,repression,0.31757465770965715
7034,CpG_ptg000016l_5715722,FUN_008837,0.4626236871599476,0.002649828379730412,activation,0.4626236871599476
7035,CpG_ptg000027l_11256965,FUN_008837,0.4167018436255464,0.007478248149292137,activation,0.4167018436255464
7036,CpG_ptg000016l_5715662,FUN_008837,0.4156605007563905,0.007644099265573326,activation,0.4156605007563905
7037,CpG_ptg000027l_11257181,FUN_008837,0.4257032498019346,0.006169132130060546,activation,0.4257032498019346
7038,CpG_ptg000027l_11257173,FUN_008837,0.3778486626787532,0.01622501881424149,activation,0.3778486626787532
7039,CpG_ptg000007l_5089341,FUN_008837,0.35255549525284274,0.025665456882016036,activation,0.35255549525284274
7040,CpG_ptg000025l_13842062,FUN_008837,-0.37343313074602147,0.01762118562084406,repression,0.37343313074602147
7041,CpG_ptg000027l_11257122,FUN_008837,0.43911246767594947,0.00458710054120131,activation,0.43911246767594947
7042,CpG_ptg000030l_2148033,FUN_008837,0.3333476737014269,0.03555674639396969,activation,0.3333476737014269
7043,CpG_ptg000027l_13568474,FUN_008837,-0.3473915373870641,0.028067856322618708,repression,0.3473915373870641
7044,CpG_ptg000027l_13568450,FUN_008837,-0.3311227410559434,0.03688103657642231,repression,0.3311227410559434
7045,CpG_ptg000008l_25384626,FUN_008837,0.328475711505319,0.038508787394967804,activation,0.328475711505319
7046,CpG_ptg000016l_5715746,FUN_008837,0.38941074367242207,0.013003830332573803,activation,0.38941074367242207
7047,CpG_ptg000027l_2551260,FUN_008837,-0.33039647402402467,0.03732194068288664,repression,0.33039647402402467
7048,CpG_ptg000011l_967757,FUN_008837,0.5822452243245207,8.103039333797443e-05,activation,0.5822452243245207
7049,CpG_ptg000016l_5715734,FUN_008837,0.5008232700581051,0.0009966767130640054,activation,0.5008232700581051
7050,CpG_ptg000025l_13839170,FUN_008837,-0.3270628099334209,0.03940133009401908,repression,0.3270628099334209
7051,CpG_ptg000011l_967726,FUN_008837,0.5100860698794601,0.0007726778909546007,activation,0.5100860698794601
7052,CpG_ptg000007l_5089303,FUN_008837,0.4257698403395298,0.006160238156485468,activation,0.4257698403395298
7053,CpG_ptg000011l_8392724,FUN_008837,0.4500567142019607,0.0035699765804715236,activation,0.4500567142019607
7054,CpG_ptg000018l_13662322,FUN_008837,-0.37539535527925655,0.016988747653235513,repression,0.37539535527925655
7055,CpG_ptg000016l_5715698,FUN_008837,0.5225350452475941,0.0005425041395302099,activation,0.5225350452475941
7056,CpG_ptg000008l_25384624,FUN_032621,0.3227563286294442,0.042226246802098306,activation,0.3227563286294442
7057,CpG_ntLink_6_13135361,FUN_032621,0.336571717986418,0.033707088996827145,activation,0.336571717986418
7058,CpG_ptg000024l_8612165,FUN_032621,0.34447621426125474,0.029504342043970715,activation,0.34447621426125474
7059,CpG_ptg000027l_11256965,FUN_032621,0.3333309175013466,0.03556657224478124,activation,0.3333309175013466
7060,CpG_ptg000001l_3069524,FUN_032621,0.31492481265794514,0.0477838397707094,activation,0.31492481265794514
7061,CpG_ptg000001l_3069457,FUN_032621,0.6007368246706717,4.158889393936251e-05,activation,0.6007368246706717
7062,CpG_ptg000016l_5715674,FUN_032621,0.41960533836614505,0.0070320717249782345,activation,0.41960533836614505
7063,CpG_ptg000024l_8612204,FUN_032621,0.37260623614258653,0.01789356832902534,activation,0.37260623614258653
7064,CpG_ptg000016l_5715662,FUN_032621,0.34815057076786926,0.027703497808809405,activation,0.34815057076786926
7065,CpG_ptg000001l_3069507,FUN_032621,0.3546742319292292,0.02473043572747654,activation,0.3546742319292292
7066,CpG_ptg000027l_11257181,FUN_032621,0.35134444269329584,0.026212960430702627,activation,0.35134444269329584
7067,CpG_ptg000027l_11257122,FUN_032621,0.39871095487779495,0.010823053271193405,activation,0.39871095487779495
7068,CpG_ptg000011l_8393022,FUN_032621,0.4343664160747722,0.005101152481809965,activation,0.4343664160747722
7069,CpG_ptg000011l_8392977,FUN_032621,0.37200167969173736,0.018094944368268872,activation,0.37200167969173736
7070,CpG_ptg000015l_6211723,FUN_032621,0.41978225320059553,0.007005643161271815,activation,0.41978225320059553
7071,CpG_ptg000025l_14126680,FUN_032621,0.49414155047959313,0.0011923315486972778,activation,0.49414155047959313
7072,CpG_ptg000016l_5715698,FUN_032621,0.32741297772232264,0.03917857032768518,activation,0.32741297772232264
7073,CpG_ptg000008l_25384624,FUN_024600,0.35269266675665817,0.025604046083923134,activation,0.35269266675665817
7074,CpG_ptg000027l_13568498,FUN_024600,-0.37146134302046296,0.018276537530560345,repression,0.37146134302046296
7075,CpG_ptg000009l_18122328,FUN_024600,0.47806594203148517,0.001808755457384999,activation,0.47806594203148517
7076,CpG_ptg000031l_13053283,FUN_024600,-0.46126810999974416,0.0027378809830990963,repression,0.46126810999974416
7077,CpG_ptg000007l_6510300,FUN_024600,-0.49311849988518625,0.0012251168170389851,repression,0.49311849988518625
7078,CpG_ptg000023l_17397288,FUN_024600,0.3199514207110874,0.04415304200093961,activation,0.3199514207110874
7079,CpG_ntLink_8_16166797,FUN_024600,-0.3417676574936223,0.030892809527616204,repression,0.3417676574936223
7080,CpG_ptg000018l_13662333,FUN_024600,-0.32201419360218986,0.042729277266523105,repression,0.32201419360218986
7081,CpG_ptg000025l_13839187,FUN_024600,-0.37079378610252917,0.01850299797781582,repression,0.37079378610252917
7082,CpG_ptg000030l_3155880,FUN_024600,-0.35649251482500327,0.023950750007009296,repression,0.35649251482500327
7083,CpG_ptg000031l_13053277,FUN_024600,-0.3406772911530423,0.03146674520009146,repression,0.3406772911530423
7084,CpG_ptg000031l_13053265,FUN_024600,-0.4540777441945191,0.0032491527194581527,repression,0.4540777441945191
7085,CpG_ptg000007l_6510226,FUN_024600,-0.3480764006239912,0.02773892822257032,repression,0.3480764006239912
7086,CpG_ptg000025l_13842110,FUN_024600,-0.3385548252427762,0.032609124652590527,repression,0.3385548252427762
7087,CpG_ptg000008l_12977341,FUN_024600,-0.4040365087313231,0.009720912932218065,repression,0.4040365087313231
7088,CpG_ptg000025l_13842132,FUN_024600,-0.4025667089934018,0.010015049210728204,repression,0.4025667089934018
7089,CpG_ptg000012l_8971701,FUN_024600,-0.319648358404741,0.04436542182101691,repression,0.319648358404741
7090,CpG_ptg000022l_5440529,FUN_024600,-0.31859530906118705,0.045109817263461034,repression,0.31859530906118705
7091,CpG_ptg000012l_8971712,FUN_024600,-0.37492319290048026,0.017139155012749235,repression,0.37492319290048026
7092,CpG_ptg000007l_6510240,FUN_024600,-0.47459596763623624,0.0019738465573864022,repression,0.47459596763623624
7093,CpG_ptg000018l_13662270,FUN_024600,-0.3342512974658212,0.03503014287927965,repression,0.3342512974658212
7094,CpG_ptg000027l_13568421,FUN_024600,-0.42470457845240517,0.006303853748345643,repression,0.42470457845240517
7095,CpG_ntLink_6_13134419,FUN_024600,-0.37596533115362935,0.01680866398598916,repression,0.37596533115362935
7096,CpG_ptg000027l_13568474,FUN_024600,-0.3314799115134944,0.036665771442464926,repression,0.3314799115134944
7097,CpG_ptg000027l_13568450,FUN_024600,-0.36709030134094023,0.019802593390841953,repression,0.36709030134094023
7098,CpG_ptg000008l_12977384,FUN_024600,-0.4253321701711464,0.006218897763437135,repression,0.4253321701711464
7099,CpG_ptg000025l_13842128,FUN_024600,-0.43572230587416866,0.004949432155753211,repression,0.43572230587416866
7100,CpG_ptg000033l_1262372,FUN_024600,0.3980159996387344,0.010974447951699226,activation,0.3980159996387344
7101,CpG_ptg000012l_8971736,FUN_024600,-0.335227883893126,0.03446822097991713,repression,0.335227883893126
7102,CpG_ptg000008l_12977382,FUN_024600,-0.4340245397010871,0.005140038229905095,repression,0.4340245397010871
7103,CpG_ptg000031l_10997083,FUN_024600,-0.3462122425682288,0.028641809673612004,repression,0.3462122425682288
7104,CpG_ptg000033l_1262376,FUN_024600,0.3541706502170887,0.02495006583035495,activation,0.3541706502170887
7105,CpG_ptg000025l_13842125,FUN_024600,-0.5192604794419616,0.0005961762221179601,repression,0.5192604794419616
7106,CpG_ptg000023l_1199639,FUN_024600,0.3342717023068332,0.035018325763065926,activation,0.3342717023068332
7107,CpG_ntLink_8_34790345,FUN_024600,0.424222601643819,0.0063697767752726,activation,0.424222601643819
7108,CpG_ptg000025l_13842137,FUN_024600,-0.39249316057444705,0.012243065923939112,repression,0.39249316057444705
